AM491369	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
AM492160	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Salsuginibacillus;
CP000492	Bacteria;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Chlorobium;
EF028067	Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;
EF486352	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;
EF575563	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
EU169578	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
AB239529	Bacteria;Bacillota;Bacilli;Caryophanales;Thermoactinomycetaceae;Mechercharimyces;
AJ299402	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Geovibrionaceae;Geovibrio;
AM501446	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;
DQ462650	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Nocardia;
AF177296	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylosarcina;
EF534314	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;
EU170121	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
EU170124	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
EU213011	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Virgibacillus;
EU239498	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
EU256404	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
AB185957	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;
AB304808	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;
AB364583	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;
AF237815	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Actinopolymorphaceae;Actinopolymorpha;
EU085033	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
EU423907	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Pseudidiomarina;
AF243334	Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulforegula;
AB221475	Bacteria;Bacillota;Bacilli;Lactobacillales;Leuconostocaceae;Oenococcus;
AB278568	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;
AB374544	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;
D16213	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;
EU448140	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;
EF408736	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
AF251709	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;
AF263278	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;
EU682685	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
EU714260	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;
EU747841	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;
AM947652	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma;
EU143347	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor;
EU143360	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
EU155015	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
EU499338	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Sphaerisporangium;
EU521691	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
EU542576	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;
EU560979	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;
Y12365	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium;
AB362776	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Filimonas;
AB369258	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;
AJ002796	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiohalocapsa;
AJ632219	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;
DQ787474	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methermicoccaceae;Methermicoccus;
DQ860977	Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;
EF035064	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
EF660751	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
EU047505	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;
EU423319	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
EU585748	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
EU822512	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
FM179383	Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Alicyclobacillus;
AB282888	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Humibacillus;
AM114411	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;
AY999781	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
AY999788	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
AY999790	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
DQ092443	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio;
DQ423479	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zhouia;
DQ923130	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Haloactinospora;
EF520007	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;
EU081509	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
EU244645	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Gordoniaceae;Gordonia;
EU998655	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;
AJ549285	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
DQ665838	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassobaculaceae;Nisaea;
DQ888329	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
FM244718	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae_1;Caloramator;
AB365976	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus;
AB468943	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;
EF095149	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Streptomonospora;
EU135614	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;
FM864226	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Thalassobacillus;
AB109438	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Leptolinea;
AB176954	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
AM884331	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;
AM940157	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agrococcus;
AY372075	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Klugiella;
AY509899	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
AY548789	Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
AY894323	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermacoccaceae;Dermacoccus;
D14509	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer;
D85708	Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;
DQ195164	Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;
EF688011	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
EU099594	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
FJ423762	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;
FJ426332	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Planotetraspora;
AB360448	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Iamia;
AF445297	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;
EF530069	Bacteria;Bacillota;Clostridia;Thermosediminibacterales;Thermosediminibacteraceae;Caldanaerovirga;
EU169581	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
EU409943	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae_1;Caloramator;
FJ444993	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Prauserella;
FJ514932	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Bacillus;
FM244738	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;
AB073201	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
AB258357	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;
AE015928	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
AF394906	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;
AM162406	Bacteria;Planctomycetota;Planctomycetia;Gemmatales;Gemmataceae;Zavarzinella;
DQ345443	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Phycicoccus;
DQ370011	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;
EU144014	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
EU370704	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;
EU484388	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Nocardia;
EU888120	Bacteria;Bacillota;Bacilli;Caryophanales;Staphylococcaceae;Staphylococcus;
FN178496	Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Meiothermus;
AY676200	Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloquadratum;
AY906863	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Palleronia;
DQ211715	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;
EU017546	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;
EU443729	Bacteria;Bacillota;Clostridia;Thermosediminibacterales;Thermosediminibacteraceae;Thermovenabulum;
FJ595484	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;
FJ612598	Bacteria;Pseudomonadota;Gammaproteobacteria;Orbales;Orbaceae;Orbus;
FJ654474	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
AB063324	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Algicola;
AB248533	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;
D78366	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;
EU237492	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;
EU566871	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia;
AB078079	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Marinoscillum;
AB236170	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Labrys;
AB236172	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Labrys;
AB294166	Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;
AM498744	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor;
AM992060	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;
DQ789172	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
FJ865215	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
AB438958	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
AY538170	Bacteria;Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;
DQ870688	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Bacillus;
EF121853	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
EF466121	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;
EU111759	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;
EU156000	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanosphaerula;
EU526954	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
FJ969846	Bacteria;Actinomycetota;Actinobacteria;Jiangellales;Jiangellaceae;Haloactinopolyspora;
FM177901	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Bavariicoccus;
AF465832	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rubritepida;
GQ148878	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
AB188089	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Oceanobacillus;
AB428897	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
AB473561	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Oceanobacillus;
AJ391813	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
AM158906	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;
AY561829	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;
AY624135	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;
DQ664203	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus;
EF059845	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;
GQ292553	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Thermosipho;
GQ339911	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;
L36472	Bacteria;Bacillota;Bacilli;Caryophanales;Staphylococcaceae;Staphylococcus;
AB514518	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;
EF077632	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halalkalicoccus;
FJ155589	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;
GQ494033	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Plantactinospora;
GQ367483	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;
AB522686	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Yinghuangia;
AY079150	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis_XVII;Sulfobacillus;
FJ157184	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;
GQ386822	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;
GQ863487	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis;Natranaerovirga;
GQ871934	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;
GU045364	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
AB500096	Bacteria;Pseudomonadota;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella;
DQ117470	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfosporosinus;
EU812169	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
FJ423551	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;
AJ000285	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;
FJ897494	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;
GU168019	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;
Y17286	Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;
AB537170	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;
AB537173	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia;
AJ005640	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae;Thermocrinis;
EU346911	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;
EU642572	Bacteria;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;
EU887283	Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halogranum;
EU925618	Bacteria;Bacillota;Bacilli;Caryophanales;Sporolactobacillaceae;Salipaludibacillus;
AJ006086	Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Solibacillus;
EU257201	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
GU295970	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
GU367158	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;
EF436500	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Jonquetella;
AJ007429	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
EU977789	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
FJ214362	Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia;
GU562449	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;
FN429653	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
FJ347758	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;
FJ374173	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Pseudoruegeria;
FJ748683	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
FN690978	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Thalassobacillus;
AB501287	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylovulum;
AB546308	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;
EU483153	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Murdochiella;
EU622978	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
EU622979	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
EU170126	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
HM047736	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;
EU143361	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;
FJ514934	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;
FJ528304	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermacoccaceae;Yimella;
FJ812357	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;
FJ816788	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;
FR692095	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
GQ131578	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;
GQ241322	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas;
GQ329713	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
GQ496624	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
GQ866112	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;
GQ922842	Bacteria;Chrysiogenota;Chrysiogenia;Chrysiogenales;Chrysiogenaceae;Desulfurispira;
GU002071	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;
GU951429	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halorubellus;
HM027578	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;
HQ257247	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
AB428873	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;
AB469785	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;
AB576636	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
AJ242772	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;
EU817571	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Thalassobacillus;
AJ243421	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudoglutamicibacter;
AJ243791	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
AJ249206	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;
AJ250439	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga;
EU781656	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;
FJ655909	Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Halodesulfovibrio;
AM934666	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
AY121430	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Virgibacillus;
CP000285	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter;
EF519867	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_incertae_sedis;Elioraea;
EU741036	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
FJ750845	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;
FN645214	Bacteria;Actinomycetota;Actinobacteria;Jiangellales;Jiangellaceae;Jiangella;
GQ184344	Bacteria;Actinomycetota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;
GQ423056	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
AJ272391	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
AJ272422	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae_3;Caloranaerobacter;
X60416	Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;
AJ277381	Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;
EF564379	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Hoyosella;
FJ182044	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;
FJ348470	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aquimarina;
FJ463655	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gangjinia;
AM980508	Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Psychrobacillus;
FR822735	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;
GQ351351	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
